Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Mitchell Cycle,4131 164 Rd,,Mitchell,ON,N0K 1N0,,519-348-0490,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,43.478407,-81.189249,2023-04-05,83201,2023-04-10 20:30:18 UTC,P,,,2012-05-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Old Fort Erie,350 Lakeshore Rd,,Fort Erie,ON,L2A 1B1,,905-871-0540  905-356-2241,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,42.8938929,-78.9232708,2023-04-05,83203,2023-04-10 20:30:18 UTC,P,,,2011-04-01,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Paul Sadlon Motors Inc,550 Bayfield St,,Barrie,ON,L4M 5A2,,705-726-1811,E,,Public - Call ahead,Dealership business hours,,,,,,3,,,Non-Networked,,200-9,44.41605,-79.713953,2023-04-05,83225,2023-04-10 20:30:18 UTC,P,,,2006-09-15,,,,,J1772,CA,,Heures d'ouverture du concessionnaire,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,true,,,,,,,,LD,false
ELEC,Best Western Plus - Leamington Hotel & Conference Centre,566 Bevel Ln Rd,,Leamington,ON,N8H 3V4,,519-326-8646,E,,Public,24 hours daily; for customer use only; available for non-customer use with permission,,,,,,1,,,Non-Networked,,200-9,42.014941,-82.570747,2022-02-10,83226,2023-03-02 13:44:30 UTC,P,,,2015-04-15,,,,,J1772,CA,,24 heures par jour; Ã  l'usage des clients seulement; une permission est requise pour toute autre personne,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,true,,,,,,,,MD,false
ELEC,Performance Kia,545 13th Ave,,Thunder Bay,ON,P7B 7B4,,807-345-2552,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,48.409106,-89.246764,2023-03-08,83227,2023-04-10 20:30:18 UTC,P,,,2016-11-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Petro-Canada,3305 Dorchester Rd,,Dorchester,ON,N0L 1G0,,800-668-0220,E,,Public,24 hours daily,,,,,,1,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,200-9,42.95611,-81.061756,2021-12-13,83230,2022-06-03 20:40:05 UTC,P,,,2015-09-15,,,,,CHADEMO J1772 J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,L2: Free; DC Fast: $0.33 per minute,L2: Gratuit; DC Fast: $0.33 par minute,,,,,,,,,false,,,,,,,,LD,false
ELEC,Petro-Canada,1586 Centennial Dr,,Kingston,ON,K7P 0C7,,613-389-8010  800-668-0220,E,,Public,24 hours daily,,,,,,1,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,200-9,44.280454,-76.570333,2021-12-13,83232,2022-06-03 20:40:05 UTC,P,,,2015-03-15,,,,,CHADEMO J1772 J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,L2: Free; DC Fast: $0.33 per minute,L2: Gratuit; DC Fast: $0.33 par minute,,,,,,,,,false,,,,,,,,LD,false
ELEC,Petro-Canada,638 County Rd 41,,Napanee,ON,K7R 3L2,,800-668-0220,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT Debit,,,,,1,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,200-9,44.268417,-76.967826,2024-01-12,83233,2024-01-12 14:23:28 UTC,P,,,2016-06-15,,,,,CHADEMO J1772 J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,L2: Free; DC Fast: $0.50 per minute,L2: Gratuit; DC Fast:$0.50 par minute,,,,,,,,,false,,,,,,,,LD,false
ELEC,Petro-Canada,235 Steeles Ave E,,Milton,ON,L9T 1Y2,,800-668-0220,E,,Public,24 hours daily,,,,,,1,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,200-9,43.52206,-79.893905,2021-06-07,83236,2022-06-03 20:40:05 UTC,P,,,2016-11-02,,,,,CHADEMO J1772 J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,L2: $0.33 per minute; DC Fast: $0.33 per minute,L2:  $0.33 par minute; DC Fast: $0.33 par minute,,,,,,,,,false,,,,,,,,,false
ELEC,Quality Inn & Conference Centre,390 Elgin St S,,Sudbury,ON,P3B 1B1,,705-675-1273,E,,Public,24 hours daily; for client use only,,,,,,1,,,Sun Country Highway,http://suncountryhighway.com/,200-9,46.4866,-80.9885,2023-04-05,83255,2024-01-16 19:51:22 UTC,P,,,2012-07-15,,,,,J1772,CA,,24 heures par jour; pour usage des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,true,,,,,,,,LD,false
ELEC,Queenston Chevrolet,282 Centennial Pkwy N,,Hamilton,ON,L8E 2X4,,905-560-2020 x3,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,43.238827,-79.759173,2019-11-08,83257,2021-06-07 17:08:43 UTC,P,,,2019-01-01,,,,,J1772,CA,,Heures d'ouverture du concessionnaire,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,,false
ELEC,Quetico Inn,310 Mackenzie Ave E,,Atikokan,ON,P0T 1C0,,807-597-2766,E,,Public,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,200-9,48.756038,-91.618138,2023-03-08,83258,2023-04-10 20:30:18 UTC,P,,,2017-02-01,,,,,J1772,CA,,24 heures par jour; des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,true,,,,,,,,LD,false
ELEC,Reaume Chevrolet Buick GMC,500 Front Rd,Two units outside; one unit inside,Windsor,ON,N9J 1Z9,,519-734-7844,E,,Public,24 hours daily,,,,,,1,1,,Non-Networked,,200-9,42.241722,-83.102857,2023-04-05,83263,2023-04-10 20:30:18 UTC,P,,,2013-01-15,,,,,J1772 J1772COMBO,CA,"deux unitÃ©s Ã Â  l'extÃ©rieur, une unitÃ© Ã  l'intÃ©rieur",24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Red Dog Inn,1120 Trans-Canada Highway 17,,Terrace Bay,ON,P0T 2W0,,807-825-3286,E,,Public,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,200-8,48.783132,-87.097191,2023-03-08,83264,2023-04-10 20:30:18 UTC,P,,,2015-03-27,,,,,J1772,CA,,24 heures par jour; des clients seulement,,Public,,public,,,HOTEL,,,,,,,Flat rate,Taux forfaitaire,,,,,,,,,true,,,,,,,,LD,false
ELEC,Renewable Energy Technology Centre,1680 Kildare Rd,,Windsor,ON,N8W 2W6,,519-946-0408,E,,Public,8am-4pm M-F,,,,,,2,,,Non-Networked,,200-9,42.305572,-83.001366,2023-03-08,83267,2023-04-10 20:30:18 UTC,P,,,2021-03-30,,,,,J1772,CA,,8h-16h du lundi au vendredi,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Tourism Goderich,51 Kingston St,,Goderich,ON,N7A 3K3,,519-524-6600,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,43.742017,-81.70931,2023-04-05,83270,2024-01-18 15:54:02 UTC,P,,,2012-07-15,,,,,J1772 TESLA,CA,,24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,$1.50 per hour,"$1,50 par heur",,,,,,,,,false,,,,,,,,LD,false
ELEC,Science North,100 Ramsey Lake Rd,,Sudbury,ON,P3E 5S9,,705-522-3701,E,,Public,10am-4pm daily; visitors only,,,,,,2,,,Non-Networked,,200-9,46.4707,-80.9962,2024-01-12,83277,2024-01-12 14:23:28 UTC,P,,,2014-04-15,,,,,J1772,CA,,10:00-16:00 tous les jours; les clients seulement,,Public,,public,,,MUSEUM,,,,,,,Free,Gratuit,,,,,,,,,true,,,,,,,,LD,false
ELEC,Seaway Mall,800 Niagara St,,Welland,ON,L3C 5Z4,,905-735-0697,E,,Public,24 hours daily; 2 hour limit,,,,,,2,,,Non-Networked,,200-9,43.015427,-79.248201,2022-03-04,83279,2022-04-26 16:04:15 UTC,P,,,2015-11-15,,,,,J1772,CA,,24 heures par jour; 2 heures de limite,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Niagara Parks Commission,7400 Portage Rd,,Niagara,ON,L2E 6T2,,905-356-2241,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,43.06936732044825,-79.07732137434385,2023-04-05,83292,2024-01-02 17:20:29 UTC,P,,,2011-04-01,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,MD,false
ELEC,St. Lawrence College,2288 Parkedale Ave,,Brockville,ON,K6V 5X3,,613-345-0660,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,44.607186,-75.695287,2021-04-12,83300,2022-04-06 16:35:07 UTC,P,,,2014-06-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,,false
ELEC,Stone Road Mall,435 Stone Rd W,Between Sears and Old Navy,Guelph,ON,N1G 2X6,,519-821-5780,T,2022-06-01,TEMPORARILY UNAVAILABLE (Public),"10am-9pm M-F, 10am-6pm Sat, 12am-7pm Sun",,,,,,1,,,Non-Networked,,200-9,43.51902,-80.236575,2023-04-05,83302,2023-04-10 20:30:18 UTC,P,,,2007-02-01,,,,,J1772,CA,Entre Sears et Old Navy,"10:00-21:00 LUN-VEN, 10:00-18:00 SAM, 12:00-17:00 DIM",,TEMPORAIREMENT SUSPENDU (Public),,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Taps on Queen Brewhouse & Grill,4680 Queen St,,Niagara Falls,ON,L2E 2L8,,289-477-1010,T,2024-03-02,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.106472,-79.07088,2024-01-12,83307,2024-01-12 14:23:28 UTC,P,,,2013-04-01,,,,,J1772,CA,,24 heures par jour,,TEMPORAIREMENT SUSPENDU (Public),,public,,,RESTAURANT,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Stratford-Perth Museum,4275 Huron St,,Stratford,ON,N5A 6S6,,519-393-5311,E,,Public,24 hours daily; for visitors only,,,,,,1,,,Non-Networked,,GPS,43.3844692,-81.0128508,2024-01-12,83310,2024-01-12 14:23:28 UTC,P,,,2015-07-15,,,,,J1772,CA,,24 heures par jour; pour les visiteurs seulement,,Public,,public,,,MUSEUM,,,,,,,Free,Gratuit,,,,,,,,,true,,,,,,,,LD,true
ELEC,The Charles Inn,209 Queen St,,Niagara-On-The-Lake,ON,L0S 1J0,,905-468-4588,E,,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Non-Networked,,200-9,43.258242,-79.07721,2021-04-12,83313,2022-04-08 18:21:54 UTC,P,,,2015-05-15,,,,,J1772,CA,,24 heures par jour; Å  l'usage des clients seulement; rendez-vous Ã  la rÃ©ception pour avoir accÃ¨s,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,true,,,,,,,,LD,false
ELEC,The Old Mill,82790 London Rd,,Blyth,ON,N0M 1H0,,519-523-4595,E,,Public,"8am-6pm M-F, 10am-5pm Sat-Sun",,,,,,1,,,Non-Networked,,GPS,43.72611724038125,-81.44709250527956,2022-04-13,83315,2023-02-20 20:19:53 UTC,P,,,2013-04-15,,,,,J1772,CA,,"8:00-18:00 LUN-VEN, 10:00-17:00 SAM-DIM",,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,true
ELEC,Tim Horton's,1098 Thompson Rd,,Milton,ON,L9T 2X5,,905-699-2377,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,43.506226,-79.838195,2023-04-05,83319,2023-04-10 20:30:18 UTC,P,,,2013-03-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,RESTAURANT,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Timmins Nissan,1180 Riverside Dr,,Timmins,ON,P4R 1A4,,705-268-2226,T,2023-04-01,TEMPORARILY UNAVAILABLE (Public - Call ahead),24 hours daily; for client use only,,,,,,1,,,Non-Networked,,200-8,48.472555,-81.371481,2023-03-08,83320,2023-04-10 20:30:18 UTC,P,,,2014-03-15,,,,,J1772,CA,,24 heures par jour; Ã  l'usage des clients seulement,,TEMPORAIREMENT SUSPENDU (Public - Appeler à l'avance),,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,true,,,,,,,,LD,false
ELEC,Toronto Urban Properties,131 Bloor St W,,Toronto,ON,M5S 1R1,,416-391-3232,E,,Public,24 hours daily; parking fee required,,,,,,1,,,Non-Networked,,200-9,43.668764,-79.392397,2020-01-06,83322,2021-04-06 20:55:06 UTC,P,,,2014-03-15,,,,,J1772,CA,,Accessible 24 heures par jour; frais de stationnement requis,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,,false
ELEC,Town Hall,229 Main St,,Parkhill,ON,N0M 2K0,,519-294-6244,E,,Public,8am-5pm daily,,,,,,1,,,Non-Networked,,GPS,43.1624624305398,-81.68408019643402,2023-04-05,83326,2023-12-29 17:14:06 UTC,P,,,2017-02-01,,,,,J1772,CA,,8:00-17:00 tous les jours,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Town Inn & Suites,620 Church St,,Toronto,ON,M4Y 2G2,,416-964-3311,E,,Public,24 hours daily; guests only; parking fee required,,,,,,2,,,Non-Networked,,200-9,43.669066,-79.382722,2023-04-05,83327,2023-04-10 20:30:18 UTC,P,,,2015-02-01,,,,,J1772,CA,,24 heures par jour; des clients seulement; frais de stationnement requis,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,true,,,,,,,,LD,false
ELEC,Travelodge at the Falls,4943 Clifton Hill,,Niagara Falls,ON,L2G 3N5,,905-357-2200,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,43.091456,-79.073474,2024-01-12,83329,2024-01-12 14:23:28 UTC,P,,,2013-06-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,HOTEL,,,,,,,$10 per session; parking fee required,10$ par session; frais de stationnement requis,,,,,,,,,false,,,,,,,,LD,false
ELEC,True North Chevrolet Cadillac,1370 Seymour St,,North Bay,ON,P1B 9V6,,888-472-1210,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,46.308712,-79.438416,2024-01-12,83334,2024-01-12 14:23:28 UTC,P,,,2011-08-15,,,,,J1772,CA,,Heures d'ouverture du concessionnaire,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Upper Narrows Retreat Newboro,1346 Narrows Locks Rd,,Newboro,ON,K0G 1V0,,613-884-0436,E,,Public,24 hours daily,,,,,,5,,,Non-Networked,,200-8,44.707342,-76.295275,2020-01-30,83338,2021-04-06 20:50:29 UTC,P,,,2015-05-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,,false
ELEC,Valhalla Inn,1 Valhalla Inn Rd,,Thunder Bay,ON,P7E 6J1,,807-577-1121,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,48.379645,-89.30414,2023-03-08,83339,2023-04-10 20:30:18 UTC,P,,,2017-02-20,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Village Auto Care,165 Wortley Rd,,London,ON,N6L 3P6,,519-439-1331,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,42.9723,-81.2532,2023-04-05,83340,2023-04-10 20:30:18 UTC,P,,,2015-07-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Waupoos Estates Winery and Restaurant,3016 County Rd 8,,Picton,ON,K0K 2T0,,613-476-8338,E,,Public - Limited hours,Available for customers only during winery hours,,,,,,1,,,Non-Networked,,200-8,44.296193,-77.657915,2024-01-12,83354,2024-01-12 14:23:28 UTC,P,,,2015-10-01,,,,,J1772,CA,,À l'usage des clients seulement pendant les horaires de l'établissement,,Public - Heures limitées,,public,LIMITED_HOURS,,RESTAURANT,,,,,,,Free,Gratuit,,,,,,,,,true,,,,,,,,LD,false
ELEC,Westway Motel - Cochrane,83 Highway 11 W,,Cochrane,ON,P0L 1C0,,705-272-4285  877-772-4285,E,,Public,7:30am-11pm daily,,,,,,2,,,Non-Networked,,GPS,49.059159,-81.036761,2023-03-08,83362,2023-04-10 20:30:18 UTC,P,,,2015-03-15,,,,,J1772 TESLA,CA,,7:30-23:00 tous les jours,,Public,,public,,,HOTEL,,,,,,,Free for guests; $10 per session for nonguests,Gratuit pour les clients; 5$ par session pour les autres,,,,,,,,,false,,,,,,,,LD,false
ELEC,Windsor Crossing Outlet Mall,1555 Talbot Rd,,LaSalle,ON,N9H 2N2,,519-972-7111,T,2022-10-15,TEMPORARILY UNAVAILABLE (Public),"10am-9pm M-F, 9am-5pm Sat, 12am-5pm Sun",,,,,,1,,,Non-Networked,,200-9,42.24031,-83.013994,2023-04-05,83389,2023-04-10 20:30:18 UTC,P,,,2018-05-24,,,,,J1772,CA,,"10:00-21:00 LUN-VEN, 9:00-18:00 SAM, 12:00-17:00 DIM",,TEMPORAIREMENT SUSPENDU (Public),,public,,,SHOPPING_MALL,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Wingham Museum,273 Jospehine St,,Wingham,ON,N0G 2W0,,519-357-1096,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.886927,-81.311972,2019-11-08,83390,2021-06-07 17:08:43 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,MUSEUM,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,,false
ELEC,York Parkade,32 York Blvd,Located on Level 1B,Hamilton,ON,L8R 3M8,,905-540-6000,E,,Public,7am-10:30pm daily,,,,,,2,,,Non-Networked,,200-8,43.259265,-79.869252,2019-12-09,83399,2021-06-07 17:08:43 UTC,P,,,2017-02-01,,,,,J1772,CA,Situé au Niveau 1B,7:00-22:30 tous les jours,,Public,,public,,,PAY_GARAGE,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,,false
ELEC,Clarence St Parking Garage,70 Clarence St,,Ottawa,ON,K1N 9B8,,613-580-2400,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,45.428571,-75.693083,2021-04-12,83405,2022-04-07 18:05:41 UTC,P,,,2016-03-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,PAY_GARAGE,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,The Computer Barn,31 McAffee St,,Harrow,ON,N0R 1V0,,519-919-7272,E,,Public - Call ahead,24 hours daily,,,,,,1,,,Non-Networked,,200-9,42.034764,-82.917965,2023-04-05,83410,2023-04-10 20:30:18 UTC,P,,,2014-04-15,,,,,J1772,CA,,Accessible 24 heures par,,Public - Appeler à l'avance,,public,CALL,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,SOLAR,false,,,,,,,,LD,false
ELEC,Central Huron,20 Huron St,,Clinton,ON,N0M 1L0,,519-482-3997,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.617189,-81.540551,2022-04-13,83427,2022-04-26 16:04:15 UTC,P,,,2013-07-01,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,IKEA,1475 The Queensway,,Toronto,ON,M8Z 1T3,,416-646-8182 x2406  844-835-2348,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,200-9,43.618926,-79.534487,2022-12-12,83428,2023-04-10 20:30:18 UTC,P,,,2017-03-01,,,,,CHADEMO J1772COMBO,CA,,24 heures tous les jours,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,IKEA,200 Interchange Way,,Vaughan,ON,L4K 5C3,,866-866-4532  844-835-2348,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,200-9,43.787562,-79.530244,2022-12-12,83432,2023-04-10 20:30:18 UTC,SG,,,2017-05-15,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Tru-Nor Truck Centre,2439 Riverside Dr,,Timmins,ON,P4R 1M9,,705-268-6199,E,,Public - Call ahead,24 hours daily,,,,,,1,,,Non-Networked,,200-8,48.472233,-81.413496,2023-03-08,83434,2023-04-10 20:30:18 UTC,P,,,2017-02-01,,,,,J1772,CA,,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Lanoue Chevrolet,75 Mill St W,,Tillbury,ON,N0P 2L0,,888-887-9696,E,,Public,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,42.262758,-82.446151,2022-03-04,83443,2022-04-26 16:04:15 UTC,P,,,2013-01-15,,,,,J1772 J1772COMBO,CA,,Heures dâ€™ouverture du concessionnaire,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Nathan Phillips Square,110 Queen St W,,Toronto,ON,M5H 2N2,,416-393-7275,E,,Public,24 hours daily; parking fee required,,,,,,3,,,Non-Networked,,200-9,43.651911,-79.383897,2023-09-14,83531,2023-09-14 13:23:27 UTC,P,,,2014-04-01,,,,,J1772,CA,,24 heures par jour; frais de stationnement requis,,Public,,public,,,PAY_GARAGE,,,,,,,$2 per hour and parking fee,2 $ l’heure et frais de stationnement,,,,,,,,,false,,,,,,,,LD,false
ELEC,University of Guelph - Lot 30,50 McGilvray St,Parking Lot 30,Guelph,ON,N1G 3A5,,519-824-4120 x52245,E,,Public,24 hours daily; parking fee required,,,,,,8,,,Non-Networked,,GPS,43.52724542905488,-80.23425339685059,2023-04-05,83533,2024-01-16 15:14:07 UTC,P,,,2014-02-01,,,,,J1772,CA,Stationnement numéro 30,24 heures par jour; frais de stationnement requis,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$3.25 per hour parking fee; Maximum session time of 4 hours,Frais de stationnement de 3.25$ par heure; Durée maximale de la session de 4 heures,,,,,,,,,false,,,,,,,,LD,false
ELEC,University of Guelph - Lot 31,9 South Ring Rd E,Parking Lot 31,Guelph,ON,N1G 2W2,,519-824-4120 x52328,E,,Public,24 hours daily; parking fee required,,,,,,4,,,Non-Networked,,GPS,43.52819547000001,-80.225068444458,2023-04-05,83534,2024-01-16 15:13:45 UTC,P,,,2014-02-01,,,,,J1772,CA,Stationnement numéro 31,24 heures par jour; frais de stationnement requis,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$3.25 per hour parking fee; Maximum session time of 4 hours,Frais de stationnement de 3.25$ par heure; Durée maximale de la session de 4 heures,,,,,,,,,false,,,,,,,,LD,false
ELEC,Audi - Barrie,2484 Doral Dr,Two units outside,Innisfil,ON,L9S 0A3,,705-431-9393,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,44.301672,-79.682256,2022-02-10,83540,2023-03-31 15:44:31 UTC,P,,,2016-01-15,,,,,J1772,CA,Deux unités a l'extérieur,24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Electrical Safety Authority,155 Matheson Blvd W,,Mississauga,ON,L5R 3L5,,,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,43.61709706223603,-79.67354866137697,2018-06-11,83557,2021-06-07 17:08:43 UTC,P,,,2016-05-12,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,,false
ELEC,Agincourt Nissan,1871 McCowan Rd,,Scarborough,ON,M1S 4L4,,416-291-1188,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.790589,-79.258869,2024-01-12,83560,2024-01-12 14:23:28 UTC,P,,,2016-09-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Aitken Chevrolet Buick GMC,51 Queensway E,,Simcoe,ON,N3Y 4M5,,866-406-6018,E,,Public,9am-5pm daily; for customers only,,,,,,1,,,Non-Networked,,200-8,42.84707,-80.302791,2024-01-12,83561,2024-01-12 14:23:28 UTC,P,,,2010-06-16,,,,,J1772,CA,,9:00-17:00 tous les jours; pour clients seulement,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,true,,,,,,,,LD,false
ELEC,Egate Communications,85 Curlew Dr,,Toronto,ON,M3A 2P8,,416-447-7700 x0,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,43.74186885501422,-79.31774140385602,2020-01-06,83564,2021-06-07 17:08:43 UTC,P,,,2016-05-16,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,,false
